order_id,date,model,brand,release_year,price,region,customer_review,ram,storage,color
ORD1911,2024-06-13,Xiaomi 29,Xiaomi,2038,3399,South America,Future flagship with AI photography revolution. HyperOS 16.0 capabilities advanced.,256,4194304,Ceramic Ultra
ORD1912,2024-11-29,OnePlus 27,OnePlus,2038,3599,North America,Next-gen flagship with cutting-edge AI. OxygenOS 29 innovations impressive.,256,4194304,Arctic Ultra
ORD1913,2024-04-08,Vivo X1600,Vivo,2038,3799,Asia,Advanced camera flagship with AI revolution. OriginOS 19 features comprehensive.,288,4194304,Cosmic Ultra
ORD1914,2024-08-25,Oppo Find X22,Oppo,2038,3899,Africa,Premium flagship with revolutionary AI tech. ColorOS 29 maturity evident.,256,4194304,Space Ultra
ORD1915,2024-01-12,Honor Magic 21,Honor,2038,3799,Europe,AI-powered flagship with advanced capabilities. MagicOS 23 feature-rich.,256,4194304,Lunar Ultra
ORD1916,2024-07-30,Realme GT 21 Pro,Realme,2038,3399,Oceania,Gaming flagship with next-gen AI performance. Realme UI 20 optimization excellent.,256,2097152,Phantom Ultra
ORD1917,2024-10-16,Motorola Edge 200,Motorola,2038,3399,South America,Premium phone with AI integration revolution. Stock Android 29 experience clean.,256,2097152,Nebula Ultra
ORD1918,2024-03-04,Galaxy S39,Samsung,2039,3799,North America,Revolutionary Samsung with AI revolution. One UI 21 brings major innovations.,256,4194304,Phantom Infinity
ORD1919,2024-12-21,iPhone 30,Apple,2038,3599,Asia,Future iPhone with groundbreaking AI tech. iOS 32 capabilities revolutionary.,224,4194304,Titanium Ultra
ORD1920,2024-05-09,Nothing Phone 18,Nothing,2038,3399,Africa,Advanced Nothing phone with AI evolution. Nothing OS 18.0 sophisticated.,256,2097152,Quantum Infinity
ORD1921,2024-09-25,Poco F21,Xiaomi,2038,2999,Europe,Gaming phone with flagship AI performance. HyperOS gaming optimization revolutionary.,256,2097152,Electric Ultra
ORD1922,2024-02-12,Galaxy A215,Samsung,2038,2949,Oceania,Premium mid-range with AI revolution. One UI 20 Core comprehensive.,224,2097152,Awesome Ultra
ORD1923,2024-06-29,Redmi Note 28 Pro,Xiaomi,2038,2549,South America,Budget flagship with AI capabilities advance. HyperOS optimization exceptional.,224,1048576,Cosmic Ultra
ORD1924,2024-11-16,iPhone 29 Pro,Apple,2037,3799,North America,Pro iPhone with revolutionary AI camera. Build quality and performance outstanding.,192,4194304,Black Titanium
ORD1925,2024-04-05,OnePlus 26 Pro,OnePlus,2037,3799,Asia,Pro flagship with advanced AI integration. OxygenOS 28 Pro refinements impressive.,256,4194304,Glacial Ultra
ORD1926,2024-08-22,Vivo V180,Vivo,2038,3049,Africa,Camera phone with AI photography revolution. OriginOS 18 improvements significant.,224,2097152,Aurora Ultra
ORD1927,2024-01-09,Pixel 16 Pro,Google,2031,2699,Europe,Pro Pixel with Tensor G11 AI capabilities. Photography features groundbreaking.,224,2097152,Obsidian Ultra
ORD1928,2024-07-27,Honor 1700 Pro,Honor,2038,3399,Oceania,Advanced portrait phone with AI revolution. MagicOS 23 responsiveness excellent.,256,2097152,Moonlight Ultra
ORD1929,2024-10-13,Realme 27 Pro,Realme,2038,2899,South America,Mid-range with flagship AI camera advance. Realme UI 20 refinements impressive.,224,2097152,Space Ultra
ORD1930,2024-03-01,Motorola Razr 200,Motorola,2038,3799,North America,Advanced flip phone with AI revolution. Stock Android foldable experience excellent.,256,4194304,Rose Infinity
ORD1931,2024-12-18,Galaxy Z Fold21,Samsung,2039,6599,Asia,Revolutionary foldable with AI advances. One UI 21 foldable optimization outstanding.,288,8388608,Phantom Infinity
ORD1932,2024-05-06,iPhone 30 Plus,Apple,2038,3799,Africa,Large iPhone with advanced AI capabilities. Battery life and camera exceptional.,224,8388608,Natural Titanium
ORD1933,2024-09-22,Xiaomi 30,Xiaomi,2039,3599,Europe,Future flagship with AI photography revolution. HyperOS 17.0 capabilities advanced.,288,8388608,Ceramic Infinity
ORD1934,2024-02-19,OnePlus 28,OnePlus,2039,3799,Oceania,Next-gen flagship with cutting-edge AI. OxygenOS 30 innovations impressive.,288,8388608,Arctic Infinity
ORD1935,2024-06-07,Vivo X1700,Vivo,2039,3999,South America,Advanced camera flagship with AI revolution. OriginOS 20 features comprehensive.,320,8388608,Cosmic Infinity
ORD1936,2024-11-24,Oppo Find X23,Oppo,2039,4099,North America,Premium flagship with revolutionary AI tech. ColorOS 30 maturity evident.,288,8388608,Space Infinity
ORD1937,2024-04-12,Honor Magic 22,Honor,2039,3999,Asia,AI-powered flagship with advanced capabilities. MagicOS 24 feature-rich.,288,8388608,Lunar Infinity
ORD1938,2024-08-29,Realme GT 22 Pro,Realme,2039,3599,Africa,Gaming flagship with next-gen AI performance. Realme UI 21 optimization excellent.,288,4194304,Phantom Infinity
ORD1939,2024-01-16,Motorola Edge 210,Motorola,2039,3599,Europe,Premium phone with AI integration revolution. Stock Android 30 experience clean.,288,4194304,Nebula Infinity
ORD1940,2024-07-04,Galaxy S40,Samsung,2040,3999,Oceania,Revolutionary Samsung with AI revolution. One UI 22 brings major innovations.,288,8388608,Phantom Ultra
ORD1941,2024-10-21,iPhone 31,Apple,2039,3799,South America,Future iPhone with groundbreaking AI tech. iOS 33 capabilities revolutionary.,256,8388608,Titanium Infinity
ORD1942,2024-03-09,Nothing Phone 19,Nothing,2039,3599,North America,Advanced Nothing phone with AI evolution. Nothing OS 19.0 sophisticated.,288,4194304,Quantum Ultra
ORD1943,2024-12-26,Poco F22,Xiaomi,2039,3199,Asia,Gaming phone with flagship AI performance. HyperOS gaming optimization revolutionary.,288,4194304,Electric Infinity
ORD1944,2024-05-14,Galaxy A225,Samsung,2039,3149,Africa,Premium mid-range with AI revolution. One UI 21 Core comprehensive.,256,4194304,Awesome Infinity
ORD1945,2024-09-30,Redmi Note 29 Pro,Xiaomi,2039,2749,Europe,Budget flagship with AI capabilities advance. HyperOS optimization exceptional.,256,2097152,Cosmic Infinity
ORD1946,2024-02-07,iPhone 30 Pro,Apple,2038,3999,Oceania,Pro iPhone with revolutionary AI camera. Build quality and performance outstanding.,224,8388608,White Titanium
ORD1947,2024-06-25,OnePlus 27 Pro,OnePlus,2038,3999,South America,Pro flagship with advanced AI integration. OxygenOS 29 Pro refinements impressive.,288,8388608,Glacial Infinity
ORD1948,2024-11-12,Vivo V190,Vivo,2039,3249,North America,Camera phone with AI photography revolution. OriginOS 19 improvements significant.,256,4194304,Aurora Infinity
ORD1949,2024-04-30,Pixel 17,Google,2032,2799,Asia,Next-gen Pixel with Tensor G12 AI chip. Photography capabilities groundbreaking.,256,4194304,Storm Infinity
ORD1950,2024-08-17,Honor 1800 Pro,Honor,2039,3599,Africa,Advanced portrait phone with AI revolution. MagicOS 24 responsiveness excellent.,288,4194304,Moonlight Infinity
ORD1951,2024-01-04,Realme 28 Pro,Realme,2039,3099,Europe,Mid-range with flagship AI camera advance. Realme UI 21 refinements impressive.,256,4194304,Space Infinity
ORD1952,2024-07-22,Motorola Razr 210,Motorola,2039,3999,Oceania,Advanced flip phone with AI revolution. Stock Android foldable experience excellent.,288,8388608,Rose Ultra
ORD1953,2024-10-08,Galaxy Z Fold22,Samsung,2040,6999,South America,Revolutionary foldable with AI advances. One UI 22 foldable optimization outstanding.,320,16777216,Phantom Ultra
ORD1954,2024-03-26,iPhone 31 Plus,Apple,2039,3999,North America,Large iPhone with advanced AI capabilities. Battery life and camera exceptional.,256,16777216,Blue Titanium
ORD1955,2024-12-13,Xiaomi 31,Xiaomi,2040,3799,Asia,Future flagship with AI photography revolution. HyperOS 18.0 capabilities advanced.,320,16777216,Ceramic Ultra
ORD1956,2024-05-01,OnePlus 29,OnePlus,2040,3999,Africa,Next-gen flagship with cutting-edge AI. OxygenOS 31 innovations impressive.,320,16777216,Arctic Ultra
ORD1957,2024-09-17,Vivo X1800,Vivo,2040,4199,Europe,Advanced camera flagship with AI revolution. OriginOS 21 features comprehensive.,352,16777216,Cosmic Ultra
ORD1958,2024-02-05,Oppo Find X24,Oppo,2040,4299,Oceania,Premium flagship with revolutionary AI tech. ColorOS 31 maturity evident.,320,16777216,Space Ultra
ORD1959,2024-06-23,Honor Magic 23,Honor,2040,4199,South America,AI-powered flagship with advanced capabilities. MagicOS 25 feature-rich.,320,16777216,Lunar Ultra
ORD1960,2024-11-10,Realme GT 23 Pro,Realme,2040,3799,North America,Gaming flagship with next-gen AI performance. Realme UI 22 optimization excellent.,320,8388608,Phantom Ultra
ORD1961,2024-04-28,Motorola Edge 220,Motorola,2040,3799,Asia,Premium phone with AI integration revolution. Stock Android 31 experience clean.,320,8388608,Nebula Ultra
ORD1962,2024-08-14,Galaxy S41,Samsung,2041,4199,Africa,Revolutionary Samsung with AI revolution. One UI 23 brings major innovations.,320,16777216,Phantom Infinity
ORD1963,2024-01-01,iPhone 32,Apple,2040,3999,Europe,Future iPhone with groundbreaking AI tech. iOS 34 capabilities revolutionary.,288,16777216,Titanium Ultra
ORD1964,2024-07-19,Nothing Phone 20,Nothing,2040,3799,Oceania,Advanced Nothing phone with AI evolution. Nothing OS 20.0 sophisticated.,320,8388608,Quantum Infinity
ORD1965,2024-10-05,Poco F23,Xiaomi,2040,3399,South America,Gaming phone with flagship AI performance. HyperOS gaming optimization revolutionary.,320,8388608,Electric Ultra
ORD1966,2024-03-24,Galaxy A235,Samsung,2040,3349,North America,Premium mid-range with AI revolution. One UI 22 Core comprehensive.,288,8388608,Awesome Ultra
ORD1967,2024-12-11,Redmi Note 30 Pro,Xiaomi,2040,2949,Asia,Budget flagship with AI capabilities advance. HyperOS optimization exceptional.,288,4194304,Cosmic Ultra
ORD1968,2024-05-19,iPhone 31 Pro,Apple,2039,4199,Africa,Pro iPhone with revolutionary AI camera. Build quality and performance outstanding.,256,16777216,Black Titanium
ORD1969,2024-09-05,OnePlus 28 Pro,OnePlus,2039,4199,Europe,Pro flagship with advanced AI integration. OxygenOS 30 Pro refinements impressive.,320,16777216,Glacial Ultra
ORD1970,2024-02-22,Vivo V200,Vivo,2040,3449,Oceania,Camera phone with AI photography revolution. OriginOS 20 improvements significant.,288,8388608,Aurora Ultra
ORD1971,2024-06-09,Pixel 17 Pro,Google,2032,3099,South America,Pro Pixel with Tensor G12 AI capabilities. Photography features groundbreaking.,288,8388608,Obsidian Ultra
ORD1972,2024-11-26,Honor 1900 Pro,Honor,2040,3799,North America,Advanced portrait phone with AI revolution. MagicOS 25 responsiveness excellent.,320,8388608,Moonlight Ultra
ORD1973,2024-04-15,Realme 29 Pro,Realme,2040,3299,Asia,Mid-range with flagship AI camera advance. Realme UI 22 refinements impressive.,288,8388608,Space Ultra
ORD1974,2024-08-01,Motorola Razr 220,Motorola,2040,4199,Africa,Advanced flip phone with AI revolution. Stock Android foldable experience excellent.,320,16777216,Rose Infinity
ORD1975,2024-01-28,Galaxy Z Fold23,Samsung,2041,7399,Europe,Revolutionary foldable with AI advances. One UI 23 foldable optimization outstanding.,352,33554432,Phantom Infinity
ORD1976,2024-07-16,iPhone 32 Plus,Apple,2040,4199,Oceania,Large iPhone with advanced AI capabilities. Battery life and camera exceptional.,288,33554432,Natural Titanium
ORD1977,2024-10-02,Xiaomi 32,Xiaomi,2041,3999,South America,Future flagship with AI photography revolution. HyperOS 19.0 capabilities advanced.,352,33554432,Ceramic Infinity
ORD1978,2024-03-21,OnePlus 30,OnePlus,2041,4199,North America,Next-gen flagship with cutting-edge AI. OxygenOS 32 innovations impressive.,352,33554432,Arctic Infinity
ORD1979,2024-12-08,Vivo X1900,Vivo,2041,4399,Asia,Advanced camera flagship with AI revolution. OriginOS 22 features comprehensive.,384,33554432,Cosmic Infinity
ORD1980,2024-05-26,Oppo Find X25,Oppo,2041,4499,Africa,Premium flagship with revolutionary AI tech. ColorOS 32 maturity evident.,352,33554432,Space Infinity
ORD1981,2024-09-12,Honor Magic 24,Honor,2041,4399,Europe,AI-powered flagship with advanced capabilities. MagicOS 26 feature-rich.,352,33554432,Lunar Infinity
ORD1982,2024-02-09,Realme GT 24 Pro,Realme,2041,3999,Oceania,Gaming flagship with next-gen AI performance. Realme UI 23 optimization excellent.,352,16777216,Phantom Infinity
ORD1983,2024-06-27,Motorola Edge 230,Motorola,2041,3999,South America,Premium phone with AI integration revolution. Stock Android 32 experience clean.,352,16777216,Nebula Infinity
ORD1984,2024-11-14,Galaxy S42,Samsung,2042,4399,North America,Revolutionary Samsung with AI revolution. One UI 24 brings major innovations.,352,33554432,Phantom Ultra
ORD1985,2024-04-02,iPhone 33,Apple,2041,4199,Asia,Future iPhone with groundbreaking AI tech. iOS 35 capabilities revolutionary.,320,33554432,Titanium Infinity
ORD1986,2024-08-19,Nothing Phone 21,Nothing,2041,3999,Africa,Advanced Nothing phone with AI evolution. Nothing OS 21.0 sophisticated.,352,16777216,Quantum Ultra
ORD1987,2024-01-06,Poco F24,Xiaomi,2041,3599,Europe,Gaming phone with flagship AI performance. HyperOS gaming optimization revolutionary.,352,16777216,Electric Infinity
ORD1988,2024-07-24,Galaxy A245,Samsung,2041,3549,Oceania,Premium mid-range with AI revolution. One UI 23 Core comprehensive.,320,16777216,Awesome Infinity
ORD1989,2024-10-10,Redmi Note 31 Pro,Xiaomi,2041,3149,South America,Budget flagship with AI capabilities advance. HyperOS optimization exceptional.,320,8388608,Cosmic Infinity
ORD1990,2024-03-29,iPhone 32 Pro,Apple,2040,4399,North America,Pro iPhone with revolutionary AI camera. Build quality and performance outstanding.,288,33554432,White Titanium
ORD1991,2024-12-16,OnePlus 29 Pro,OnePlus,2040,4399,Asia,Pro flagship with advanced AI integration. OxygenOS 31 Pro refinements impressive.,352,33554432,Glacial Infinity
ORD1992,2024-05-14,Vivo V210,Vivo,2041,3649,Africa,Camera phone with AI photography revolution. OriginOS 21 improvements significant.,320,16777216,Aurora Infinity
ORD1993,2024-09-30,Pixel 18,Google,2033,3399,Europe,Next-gen Pixel with Tensor G13 AI chip. Photography capabilities groundbreaking.,320,16777216,Storm Infinity
ORD1994,2024-02-16,Honor 2000 Pro,Honor,2041,3999,Oceania,Advanced portrait phone with AI revolution. MagicOS 26 responsiveness excellent.,352,16777216,Moonlight Infinity
ORD1995,2024-06-04,Realme 30 Pro,Realme,2041,3499,South America,Mid-range with flagship AI camera advance. Realme UI 23 refinements impressive.,320,16777216,Space Infinity
ORD1996,2024-11-21,Motorola Razr 230,Motorola,2041,4399,North America,Advanced flip phone with AI revolution. Stock Android foldable experience excellent.,352,33554432,Rose Ultra
ORD1997,2024-04-19,Galaxy Z Fold24,Samsung,2042,7799,Asia,Revolutionary foldable with AI advances. One UI 24 foldable optimization outstanding.,384,67108864,Phantom Ultra
ORD1998,2024-08-06,iPhone 33 Plus,Apple,2041,4399,Africa,Large iPhone with advanced AI capabilities. Battery life and camera exceptional.,320,67108864,Blue Titanium
ORD1999,2024-01-23,Xiaomi 33,Xiaomi,2042,4199,Europe,Future flagship with AI photography revolution. HyperOS 20.0 capabilities advanced.,384,67108864,Ceramic Ultra
ORD1400,2024-08-15,iPhone 12 Pro Max,Apple,2020,1599,South America,Large iPhone with excellent battery and camera performance throughout. iOS ecosystem integration seamless and performance is outstanding.,12,512,Pacific Blue
